PPH1	PPH2	PPH3	PPH4
SCG3	0.824148432288132	1.6749784513485e-08	0.139218482343427	0.0366329694890233
SCG2	0.841533066228021	1.79423602366341e-08	0.149160699135195	0.00930611547374455
SCARF2	0.854988410205853	1.68239976892212e-08	0.139866967671993	0.00514450245904956
SCARF1	0.854983629286972	1.68109075504185e-08	0.139758024555176	0.0052582265084138
SCARB2	0.844013792596433	1.71202274320387e-08	0.142321255552534	0.01366483321174
SCARB1	0.851054195070301	1.74306580428752e-08	0.144911758492567	0.00403392664057972
SCARA5	0.842920940623764	1.73878643028439e-08	0.144547480444726	0.0125314601560288
SCGB1A1	0.665196376074463	1.790927335571e-08	0.148708831345259	0.186094694660328
SAMD9L	0.854236290938171	1.69948621703457e-08	0.141288177599582	0.00447541171874453
S100P	0.750308540338129	2.33159904670284e-08	0.193789633333455	0.0559017127643481
S100A4	0.849316346196904	1.76469396664016e-08	0.146709950785434	0.00397358321385778
S100A16	0.777993052538605	1.75407473542706e-08	0.145754805880072	0.0762520304625682
S100A12	0.82869542815764	1.98814841633434e-08	0.165285562479199	0.00601888980512656
S100A11	0.832079972768891	1.83165630084194e-08	0.152265414662811	0.0156544941680835
RHOC	0.852069278641974	1.70337698415599e-08	0.141609804567757	0.00632079726851067
RAB6A	0.855599588325142	1.68418263459233e-08	0.140015952520015	0.004384339400398
RARRES2	0.839174971618808	1.87748965768463e-08	0.156086845424582	0.00473806324466684
RARRES1	0.850796437896699	1.74617356889348e-08	0.145170133850587	0.00403330845608686
RANGAP1	0.833404863829647	1.95279446032102e-08	0.162348061234646	0.00424695516475405
RAD23B	0.846418745545088	1.79941825045054e-08	0.149596863280958	0.00398427137143391
RABGAP1L	0.860193777904918	1.62393899838544e-08	0.135006975075505	0.00479912731497156
RABEPK	0.784226666360692	2.55009343714211e-08	0.212007054247849	0.00376615956273094
RAB6B	0.847992701116499	1.77050336328119e-08	0.147192093510468	0.00481508567034511
RASSF2	0.857543011118281	1.64633322100351e-08	0.136868006341527	0.00558886293048166
RAB37	0.846173073206082	1.78771592861062e-08	0.148622730551704	0.0052040765862687
QPCT	0.673490691036409	3.8846772600923e-08	0.322962506624433	0.00354668248405927
QDPR	0.850504757086708	1.75028734783434e-08	0.145512197448664	0.00398292566194545
PXN	0.820253542349625	2.04292371672466e-08	0.169835604296169	0.00991073426381893
PVR	0.846106961984233	1.76012620433163e-08	0.146326601364637	0.00756631727903469
PVALB	0.8504669061005	1.74114567147498e-08	0.144751373960081	0.00478160023270742
RASA1	0.841328665206352	1.85714501060936e-08	0.154395885690312	0.0042753293357921
REG3A	0.849274031602267	1.7386045264725e-08	0.144538701550769	0.00618714730914367
RGMB	0.847685672694869	1.67313733449155e-08	0.139088822329285	0.0132253862837482
RGMA	0.749357747355334	1.54341794504941e-08	0.128194931287136	0.122447215789635
